"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","mn_sold","day_sold","id"
450000,3,1.75,1390,11700,1,0,0,4,7,1390,0,1966,0,98033,47.7002,-122.192,1060,8686,"2015","03","23",17655
746000,3,2.5,2620,8950,2,0,0,3,9,2620,0,1992,0,98006,47.5523,-122.119,2850,8809,"2014","05","12",17656
598555,3,2.5,3040,7880,2,0,0,3,9,3040,0,2004,0,98056,47.5277,-122.184,3040,7880,"2014","10","27",17657
820000,3,2.5,2990,10711,1,1,4,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476,"2014","10","30",17658
266500,3,2.25,1740,5460,1,0,0,3,7,1210,530,1998,0,98038,47.3648,-122.046,1740,7500,"2014","10","21",17659
370000,2,1,2360,105850,1,0,2,2,6,1180,1180,1947,0,98022,47.2495,-121.97,2640,386812,"2015","03","23",17660
243500,4,2,1610,6200,1,0,0,4,7,1610,0,1979,0,98198,47.3833,-122.306,1610,7500,"2014","12","10",17662
559950,5,3,2730,9519,1,0,0,3,8,1670,1060,2014,0,98155,47.7504,-122.307,1150,9519,"2014","09","18",17664
315000,3,2.75,1780,15114,1,0,0,3,7,1080,700,1980,0,98003,47.258,-122.305,1792,10155,"2015","02","19",17665
8e+05,3,3,2060,3200,2,0,0,3,8,2060,0,1907,1984,98102,47.637,-122.324,1760,2669,"2015","01","28",17667
550000,3,2.25,1360,5111,1.5,0,0,5,7,1360,0,1934,0,98115,47.6988,-122.313,1900,5111,"2014","09","11",17668
465000,3,2,1430,14250,1,0,0,3,7,1430,0,1953,0,98033,47.701,-122.199,1530,11475,"2014","11","06",17669
465000,3,2.25,1840,5752,2,0,0,3,7,1840,0,2003,0,98034,47.7042,-122.187,1670,2462,"2014","05","28",17670
710000,4,2.25,2000,8068,2,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837,"2015","04","10",17671
505000,3,2.5,1820,11012,2,0,0,3,8,1820,0,1988,0,98074,47.6358,-122.026,1860,7767,"2014","12","16",17672
690000,3,1.75,2330,16300,2,0,0,3,9,2330,0,1964,0,98034,47.7037,-122.24,2330,16300,"2015","03","18",17673
217500,2,2,1070,8400,1,0,0,4,7,1070,0,1980,0,98031,47.4014,-122.186,1430,8190,"2014","11","21",17674
325000,2,2,1040,5796,1,0,2,4,6,1040,0,1921,0,98155,47.7362,-122.29,2300,5796,"2015","02","18",17676
5e+05,4,2.25,1960,12436,2,0,0,3,8,1960,0,1984,0,98074,47.6276,-122.037,1960,12436,"2014","08","25",17677
721500,3,3.25,2970,234788,2,0,3,3,9,2040,930,1991,0,98024,47.5353,-121.897,2970,220413,"2015","03","31",17678
924000,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,0,98199,47.6404,-122.408,2860,5000,"2014","05","19",17679
2010000,6,4.5,3810,28176,1,0,4,5,10,3810,0,1969,0,98177,47.7612,-122.381,3810,26400,"2014","06","04",17680
345000,2,1.5,830,1034,2,0,0,3,8,830,0,2009,0,98144,47.5926,-122.3,1130,2534,"2015","04","15",17681
825000,4,3.5,3920,11086,2,0,0,3,10,3920,0,1999,0,98065,47.5416,-121.869,3740,10880,"2015","03","16",17682
560000,3,2,2870,95396,1,0,0,4,9,1350,1520,1980,0,98027,47.4834,-122.001,2870,102366,"2014","09","26",17683
599000,3,2,2560,14680,1,0,0,3,8,1330,1230,1987,0,98052,47.648,-122.118,2390,13848,"2014","07","08",17684
211000,3,1.5,1350,7620,1,0,0,5,6,1350,0,1941,0,98166,47.4565,-122.35,1350,7620,"2014","05","12",17685
750000,4,2.75,3210,8520,1,0,2,4,7,1810,1400,1976,0,98177,47.7743,-122.388,2450,7360,"2015","01","07",17687
479000,3,2.5,1690,3322,2,0,0,3,7,1690,0,2003,0,98053,47.6824,-122.036,1650,3446,"2015","01","16",17688
612500,4,2.5,2550,10623,2,0,0,3,9,2550,0,1992,0,98029,47.5695,-121.992,2750,8100,"2015","02","27",17689
605000,5,1.75,3240,34510,2,0,0,4,7,2690,550,1963,0,98029,47.5529,-122.027,2650,28250,"2015","05","05",17690
1360000,4,2.5,3560,8960,2,0,0,3,10,3560,0,2001,0,98033,47.6903,-122.213,1660,7680,"2015","02","23",17691
389900,3,2.5,2160,59241,1,0,0,3,7,2160,0,2007,0,98042,47.3304,-122.13,2290,125017,"2014","12","02",17692
710000,4,2.5,3060,5000,2,0,0,3,9,3060,0,2006,0,98059,47.5395,-122.188,2870,5548,"2014","12","15",17693
295000,3,2.5,1690,8564,2,0,0,4,7,1690,0,1992,0,98038,47.3518,-122.057,1690,7532,"2015","05","05",17694
250000,4,2.5,2040,5770,2,0,0,3,7,2040,0,1994,0,98038,47.3522,-122.059,1570,6753,"2014","09","12",17696
709000,3,2,2360,18000,1,0,0,4,8,2180,180,1951,0,98177,47.7133,-122.367,2600,17300,"2015","02","20",17697
399500,4,1.75,1360,4840,1.5,0,0,4,7,1360,0,1928,0,98126,47.556,-122.376,1320,4840,"2014","07","08",17698
225000,3,2.5,2000,9202,2,0,0,4,7,2000,0,1992,0,98038,47.3516,-122.057,1750,7827,"2014","05","09",17699
364900,3,3,2500,8304,2,0,0,3,8,2500,0,1997,0,98031,47.4022,-122.166,2290,7855,"2014","06","09",17701
356000,3,1.5,1140,7500,1,0,0,3,7,1140,0,1976,0,98074,47.619,-122.064,1380,7500,"2014","11","13",17702
616750,3,1.5,2140,47743,1.5,0,0,3,9,2140,0,1978,0,98106,47.5402,-122.365,1060,6016,"2015","02","02",17703
755000,3,2.75,2870,6600,2,0,2,3,8,2870,0,1984,0,98008,47.5745,-122.113,2570,7925,"2014","12","02",17704
605000,3,2.25,1960,10139,2,0,0,3,8,1960,0,1984,0,98074,47.6481,-122.061,2080,9753,"2015","04","15",17706
179950,4,1.5,1130,5200,1,0,0,3,6,1130,0,1968,0,98042,47.3616,-122.089,1140,5200,"2015","04","13",17707
633000,5,2.75,3630,30570,2,0,0,3,11,3630,0,2000,0,98058,47.4243,-122.097,3620,41965,"2014","12","19",17708
425000,3,2.5,2650,12247,2,0,0,3,9,2650,0,2002,0,98001,47.3185,-122.259,2920,8965,"2015","04","30",17711
410000,3,1,2710,19000,2,0,3,4,7,2710,0,1950,0,98166,47.4462,-122.359,2150,19000,"2014","06","27",17713
775000,3,2,1160,13747,1,0,0,5,5,580,580,1931,0,98075,47.585,-122.051,2961,16320,"2014","11","25",17716
680000,4,1.5,1880,6200,1,0,2,5,8,1440,440,1954,0,98146,47.5035,-122.384,2070,6500,"2014","06","25",17717
395000,3,2.5,1960,3953,2,0,0,3,8,1960,0,1999,0,98059,47.4904,-122.158,1690,3593,"2015","04","21",17719
559900,5,3,2200,6380,1,0,0,3,7,1440,760,1987,0,98125,47.7033,-122.322,1960,5800,"2014","09","09",17721
845000,3,2,2540,4750,1.5,0,0,5,9,1840,700,1930,0,98117,47.6838,-122.4,2190,4750,"2014","06","24",17722
1330000,3,2.25,2360,5504,2,0,0,4,8,2080,280,1913,0,98122,47.617,-122.288,2840,5470,"2014","10","01",17724
475000,3,1.75,1340,2805,1.5,0,0,3,7,1340,0,1919,0,98144,47.5922,-122.297,1650,2805,"2015","04","29",17725
575000,2,1.5,1400,5810,2,0,0,3,7,1400,0,1940,0,98103,47.6843,-122.341,1470,3920,"2015","02","18",17726
475000,4,1.5,1580,10260,1,0,0,4,7,1030,550,1955,0,98007,47.5984,-122.147,1520,7000,"2015","04","30",17729
6e+05,2,1,2120,6897,1,0,0,4,7,1060,1060,1923,0,98118,47.5566,-122.278,1900,4462,"2014","12","08",17730
515000,2,1,1640,5200,1,0,0,4,7,1040,600,1937,0,98199,47.6426,-122.403,1780,5040,"2014","11","06",17731
425000,3,2.25,1890,8400,1,0,0,3,8,1520,370,1977,0,98034,47.7103,-122.232,1830,7980,"2015","03","18",17732
565000,4,2,1710,3875,1.5,0,0,4,7,1710,0,1907,0,98122,47.6086,-122.294,1710,3812,"2014","10","07",17733
498000,2,2,1140,8282,1,0,0,3,6,1140,0,1924,2009,98033,47.6949,-122.21,1650,9000,"2014","05","23",17734
739000,4,3,2720,3800,2,0,0,5,8,1800,920,1919,0,98115,47.6756,-122.306,1940,4001,"2014","06","06",17735
263000,3,1.75,1790,7485,1,0,0,4,8,1330,460,1979,0,98023,47.3118,-122.34,1970,8097,"2014","07","15",17737
375000,4,1.75,1680,6834,1.5,0,0,3,7,1680,0,1948,0,98125,47.716,-122.307,950,7425,"2014","09","05",17738
322000,3,1.75,2200,12231,1,0,0,4,7,1250,950,1964,0,98056,47.5076,-122.173,2200,9825,"2014","09","30",17739
325000,2,1,830,5100,1,0,0,3,6,830,0,1941,0,98103,47.6932,-122.346,1050,5100,"2015","04","29",17740
290000,2,1,770,4800,1,0,0,3,7,770,0,1943,0,98136,47.527,-122.383,1390,4800,"2014","10","21",17741
809950,4,2.5,3280,6181,2,0,0,3,10,3280,0,2001,0,98074,47.6484,-122.081,3110,7570,"2014","06","11",17742
969500,3,3.25,2080,3025,2,0,2,4,8,1220,860,1984,0,98122,47.6051,-122.289,2680,6518,"2014","10","09",17743
665000,4,2.5,2790,43091,2,0,0,4,9,2790,0,1989,0,98077,47.7759,-122.08,2750,35290,"2014","06","13",17744
635000,5,3.5,4150,13232,2,0,0,3,11,4150,0,2006,0,98003,47.3417,-122.182,3840,15121,"2015","02","06",17745
488800,4,2.25,2170,9665,1,0,0,4,8,1300,870,1976,0,98006,47.5444,-122.165,2170,12054,"2014","06","20",17749
340000,2,1,690,5200,1,0,0,3,6,690,0,1918,0,98136,47.556,-122.395,1380,5700,"2015","02","25",17750
217000,3,1,870,5200,1,0,0,5,6,870,0,1969,0,98042,47.3701,-122.078,1020,5200,"2015","03","21",17752
160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000,"2014","12","30",17754
447000,3,1,1270,8800,1,0,0,3,7,1270,0,1968,0,98052,47.6703,-122.15,1560,8250,"2014","09","02",17755
1320000,4,3.5,4410,36200,2,0,0,3,11,4410,0,1989,0,98006,47.5487,-122.126,4760,35860,"2014","06","20",17757
445000,4,2.5,2790,8111,2,0,0,3,9,2480,310,2004,0,98058,47.4492,-122.116,2550,7634,"2014","08","22",17758
310000,3,1,1510,6000,1,0,0,3,8,1170,340,1953,0,98118,47.5168,-122.285,1125,6000,"2015","03","28",17759
380000,2,1.75,1800,7191,1,0,3,4,7,990,810,1952,0,98056,47.4828,-122.191,1940,7400,"2015","04","09",17760
3e+05,3,1,950,4760,1.5,0,0,3,6,950,0,1929,0,98106,47.5236,-122.348,1080,4760,"2014","11","18",17763
583500,4,1.75,2860,48351,1,0,0,3,8,1710,1150,1978,0,98077,47.7605,-122.085,2460,43560,"2015","04","09",17765
410000,2,1,1560,10125,1,0,0,4,7,1130,430,1954,0,98155,47.7488,-122.304,1680,10125,"2015","02","17",17766
535000,2,1.5,1940,5700,1,0,0,3,7,970,970,1937,0,98117,47.6881,-122.367,1250,5700,"2014","09","19",17767
345000,4,2.5,2040,5523,2,0,0,3,7,2040,0,1999,0,98148,47.432,-122.328,1720,6646,"2014","07","03",17769
539000,5,1,1700,11727,1.5,0,0,4,7,1700,0,1954,0,98033,47.686,-122.172,1740,8212,"2015","04","10",17770
187000,2,1.75,1050,2926,1,0,0,4,8,1050,0,1974,0,98198,47.3811,-122.317,1150,3802,"2014","08","15",17772
270000,3,2,1690,9583,1,0,0,4,7,1690,0,1969,0,98059,47.4825,-122.164,1690,9583,"2014","05","09",17773
546000,2,1,1120,6180,1,0,0,4,7,1120,0,1939,0,98115,47.6824,-122.301,1420,5356,"2015","03","29",17774
515000,5,2,2220,6000,1.5,0,0,4,7,1390,830,1925,0,98144,47.5822,-122.295,1600,6000,"2014","12","29",17776
990000,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,6000,"2014","07","17",17777
1210000,3,1.75,1900,13600,1,0,0,4,8,1900,0,1956,0,98004,47.6163,-122.219,2510,16600,"2015","04","10",17779
9e+05,4,3.5,3370,5000,2,0,2,3,8,2470,900,2008,0,98126,47.5714,-122.38,1820,5000,"2014","06","26",17780
675000,3,2.75,3370,5350,1.5,0,1,4,7,2310,1060,1910,0,98136,47.5373,-122.39,1720,5618,"2015","04","21",17781
234000,2,1,940,5375,1,0,0,4,5,940,0,1952,0,98198,47.4206,-122.324,1200,7500,"2014","06","03",17783
399000,3,1,1340,7191,1,0,0,3,7,1340,0,1974,0,98034,47.7148,-122.212,1340,7215,"2015","04","29",17784
475000,3,1.5,1750,12632,1,0,0,4,7,1750,0,1952,0,98033,47.6736,-122.176,1740,12196,"2014","08","20",17786
740000,5,3.5,3990,5000,2,0,0,3,8,2910,1080,2004,0,98118,47.54,-122.27,1310,5000,"2015","03","30",17787
799000,3,2.5,2860,4442,2,0,0,3,8,2860,0,2000,0,98199,47.661,-122.396,1440,4400,"2014","06","13",17788
390000,4,2.5,1940,3864,2,0,0,3,8,1940,0,2003,0,98058,47.4507,-122.12,1900,3864,"2015","04","23",17789
421000,2,1.5,1400,11245,1,0,0,5,7,1400,0,1947,0,98155,47.7469,-122.321,1220,11241,"2014","09","15",17790
296500,3,2.5,1770,6033,2,0,0,4,7,1770,0,1987,0,98042,47.3764,-122.119,1590,6510,"2015","01","28",17791
895000,4,2,1710,4178,1.5,0,0,4,8,1710,0,1926,0,98112,47.6373,-122.3,1760,4178,"2014","08","13",17792
749000,3,1,1580,5000,1.5,0,0,3,7,1580,0,1926,0,98117,47.684,-122.386,1280,4000,"2014","06","10",17795
275000,3,1,1190,27215,1,0,0,5,7,1190,0,1943,1989,98059,47.4978,-122.115,1450,56628,"2014","09","10",17799
345000,2,2.5,2550,216344,2.5,0,0,3,7,2550,0,1993,0,98092,47.2584,-122.124,1750,289978,"2014","09","24",17801
427000,2,1,920,3780,1,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640,"2014","05","27",17802
508450,4,1.75,1520,9600,1,0,0,4,7,1000,520,1955,0,98006,47.5763,-122.154,1510,9000,"2014","09","05",17803
705000,3,2,1460,6250,1.5,0,0,4,7,1460,0,1912,0,98103,47.6693,-122.333,1690,4750,"2014","12","22",17804
550000,1,1.5,1900,40600,1.5,0,0,5,9,1450,450,1977,0,98027,47.4718,-122.009,2920,40427,"2014","10","29",17805
539900,3,2.5,2500,4203,2,0,0,3,8,2500,0,2001,0,98065,47.5346,-121.875,2460,4798,"2014","07","29",17807
330000,2,1,720,7250,1,0,0,3,5,720,0,1943,0,98027,47.5267,-122.032,1760,7250,"2014","09","03",17808
455000,2,1,1140,5720,1,0,0,3,7,850,290,1947,0,98115,47.6827,-122.298,1410,5832,"2014","06","02",17809
510000,4,4,3530,10935,2,0,0,3,10,3530,0,1992,0,98023,47.3016,-122.342,3360,11250,"2014","10","07",17810
315000,3,2,1220,14645,1,0,0,3,6,1220,0,1970,0,98059,47.4842,-122.117,1980,24960,"2015","04","02",17811
744000,3,2.5,2020,7512,2,0,0,4,8,2020,0,1981,0,98033,47.6927,-122.206,2410,8500,"2014","10","23",17814
334500,3,2.5,1990,3694,2,0,0,3,8,1990,0,1989,0,98042,47.3872,-122.154,2110,3842,"2014","10","27",17815
886000,4,2,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900,"2014","06","05",17816
850000,3,2,2740,101930,1,0,2,3,9,2740,0,1999,0,98045,47.5056,-121.77,2140,83635,"2015","04","22",17818
550000,3,1.75,1360,5850,1,0,0,4,7,1000,360,1938,0,98116,47.5711,-122.391,1540,5850,"2015","04","08",17819
184900,2,1,1230,5000,1,0,0,5,6,1230,0,1911,0,98022,47.2064,-121.988,1230,5413,"2014","08","21",17820
245000,3,1.5,1260,7964,1,0,0,4,7,1260,0,1955,0,98148,47.4307,-122.334,1510,8776,"2014","05","08",17821
579000,3,1.75,1800,4429,2,0,0,4,7,1800,0,1906,0,98103,47.6842,-122.357,1310,4429,"2014","11","21",17824
339275,3,1.5,1590,7260,1,0,0,3,7,1080,510,1964,0,98133,47.7753,-122.353,1590,7594,"2014","10","09",17825
425000,3,2.75,1360,542322,1,0,2,4,7,1140,220,1955,0,98022,47.2069,-122.024,1700,60548,"2015","02","23",17826
950000,4,2.5,3320,7644,2,0,0,3,10,3320,0,1995,0,98006,47.5541,-122.106,3320,9472,"2014","05","14",17828
330000,3,1,1160,9600,1,0,0,4,7,1160,0,1967,0,98077,47.7419,-122.073,1160,9730,"2014","10","10",17831
6e+05,3,2.25,1480,5400,2,0,0,4,8,1480,0,1914,0,98122,47.6095,-122.296,1280,3600,"2014","06","12",17832
570000,3,2,1640,2808,1,0,3,4,7,820,820,1924,0,98144,47.5945,-122.291,2270,5328,"2014","07","07",17833
515000,4,2.5,2680,7178,2,0,0,3,8,2680,0,2004,0,98065,47.5325,-121.856,2540,7133,"2014","05","28",17834
805000,4,2.25,2440,9889,1,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284,"2015","04","29",17835
245000,3,2.25,1780,9598,2,0,0,4,7,1780,0,1985,0,98030,47.3718,-122.182,1820,7533,"2015","02","04",17837
638150,4,2.5,2170,7275,1,0,0,3,8,1820,350,1978,0,98027,47.5672,-122.09,2390,7275,"2014","07","18",17838
269950,4,2.5,2060,13500,1,0,0,3,7,1260,800,1968,0,98042,47.4229,-122.153,1610,10714,"2014","08","11",17840
195000,3,1.5,1050,5525,1,0,0,5,6,1050,0,1969,0,98042,47.3608,-122.083,1100,5200,"2014","09","20",17841
159100,2,1,790,7095,1,0,0,3,6,790,0,1944,0,98178,47.4928,-122.239,1150,7200,"2015","03","11",17842
299000,2,1,1040,4600,1,0,0,4,6,1040,0,1950,0,98118,47.5387,-122.277,1390,5897,"2014","08","01",17844
275000,4,1,1080,26114,1.5,0,0,5,5,1080,0,1900,0,98030,47.3834,-122.215,1720,20360,"2014","07","25",17848
565000,3,2.25,2440,8378,1,0,0,3,7,1480,960,1962,0,98028,47.7705,-122.26,2510,9602,"2015","03","19",17849
480000,3,2.25,1820,13362,1,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000,"2014","09","23",17852
420000,4,2.5,3040,24123,2,0,0,3,8,3040,0,1999,0,98092,47.2667,-122.216,2420,10026,"2014","05","14",17854
610000,5,3.25,3490,23400,1,0,0,4,8,1890,1600,1957,0,98006,47.5701,-122.124,2660,12400,"2015","01","26",17855
849000,4,1.5,2440,8040,1,0,0,4,8,1440,1000,1950,0,98177,47.7081,-122.374,2140,7920,"2014","10","01",17856
718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1949,1991,98125,47.715,-122.282,1610,6670,"2014","11","19",17857
295000,3,2.25,1980,8000,1,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000,"2014","05","06",17858
871000,5,1.75,2360,6150,1,0,0,5,7,1180,1180,1940,0,98107,47.6732,-122.4,2100,5500,"2015","04","30",17859
430000,3,3.75,3890,7140,1,0,2,3,8,2390,1500,1943,2007,98178,47.5073,-122.239,1820,7320,"2014","05","28",17860
440000,4,2.5,2300,10880,1,0,0,4,7,1190,1110,1961,0,98028,47.7341,-122.242,1960,10400,"2014","08","25",17861
405000,2,1,910,6490,1,0,0,3,7,910,0,1942,0,98115,47.6892,-122.306,1040,6490,"2014","05","27",17862
340000,3,2,1140,11620,1,0,0,3,7,1140,0,1994,0,98045,47.4991,-121.783,1140,8400,"2014","08","11",17863
675000,4,2.5,2390,5249,2,0,0,3,9,2390,0,2006,0,98074,47.6194,-122.026,2600,5342,"2014","07","10",17864
480000,3,1,1150,4945,1,0,2,3,7,1150,0,1943,0,98126,47.5663,-122.379,1390,4945,"2014","05","27",17865
362500,5,2,2330,8586,1,0,0,4,7,1270,1060,1961,0,98133,47.7671,-122.334,1550,8287,"2014","10","20",17866
752888,3,2.5,2420,9000,2,0,0,4,9,2420,0,1987,0,98007,47.6599,-122.146,2630,9000,"2014","08","22",17867
283700,1,1.75,1010,10900,1,0,0,4,6,1010,0,1968,0,98019,47.7391,-121.982,1410,8359,"2014","08","13",17869
335000,4,2.5,2370,6000,2,0,0,3,8,2370,0,2001,0,98030,47.3732,-122.179,2190,6070,"2014","08","25",17870
285000,3,1.75,2880,18296,1,0,0,3,8,1580,1300,1958,0,98168,47.4881,-122.281,1380,9592,"2014","06","03",17871
278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,0,98148,47.4562,-122.33,2170,8452,"2014","08","13",17872
731000,5,2.5,3670,8960,1.5,0,0,3,8,3670,0,1973,0,98052,47.6654,-122.142,2340,9425,"2015","03","27",17873
335000,3,1.5,1140,15890,1,0,0,3,7,840,300,1985,0,98045,47.4752,-121.757,1200,15247,"2015","03","10",17874
540000,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,1925,0,98144,47.579,-122.294,1930,4280,"2014","06","02",17877
560000,3,1.75,1570,4375,1,0,0,3,7,970,600,1940,0,98116,47.5889,-122.389,1790,5750,"2015","01","20",17879
852000,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1913,0,98107,47.6733,-122.358,1820,5000,"2014","08","22",17880
306000,2,1,930,5650,1,0,2,3,7,930,0,1941,0,98126,47.5478,-122.377,1340,6400,"2015","04","27",17881
379000,2,1,800,6380,1,0,2,3,7,800,0,1940,0,98115,47.691,-122.309,920,5940,"2014","05","23",17884
360000,2,1,930,6098,1,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000,"2014","10","13",17885
217000,2,1,720,4760,1,0,0,5,5,720,0,1942,0,98056,47.496,-122.186,840,4760,"2014","11","07",17887
255000,2,1,620,4760,1,0,0,3,6,620,0,1941,0,98126,47.5292,-122.376,620,4760,"2014","11","18",17888
625000,3,2.5,2360,12164,2,0,0,3,10,2360,0,1987,0,98029,47.5596,-122.022,2400,11260,"2014","07","21",17889
440000,3,1.75,2100,29735,1,0,0,4,7,1080,1020,1957,0,98155,47.7622,-122.302,2100,11250,"2014","09","11",17891
615000,5,2.25,2480,12070,2,0,0,3,9,2480,0,1978,0,98074,47.631,-122.052,2570,12000,"2014","06","18",17892
462500,3,2.5,1656,108900,1,0,0,4,7,1656,0,1985,0,98070,47.3758,-122.425,2030,29859,"2015","04","13",17894
619400,4,2,2090,3610,1.5,0,0,5,7,1790,300,1927,0,98115,47.6881,-122.313,1660,3767,"2014","06","11",17895
975000,6,2.75,2520,54160,2,1,4,3,7,2520,0,1954,0,98146,47.4969,-122.376,2790,26809,"2014","07","03",17896
330000,2,1,700,4000,1,0,0,3,6,700,0,1943,0,98136,47.5487,-122.391,1060,6000,"2014","10","13",17897
430000,2,1,760,7114,1,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102,"2015","03","23",17899
2460000,4,5.25,6500,14986,2,0,0,3,11,5180,1320,2001,0,98039,47.6304,-122.236,2270,8119,"2014","07","08",17900
219000,3,2,1090,7350,1,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741,"2014","07","28",17902
1600000,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,1928,0,98034,47.704,-122.245,2340,19810,"2014","09","17",17903
715000,4,2.25,1900,8272,1,0,0,4,9,1460,440,1966,0,98040,47.5803,-122.227,2040,8479,"2015","01","30",17904
950000,4,2.5,2790,15653,2,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653,"2014","08","14",17905
425000,2,1,1280,5026,1,0,2,4,8,1020,260,1951,0,98115,47.6938,-122.312,1540,6380,"2014","12","12",17906
239000,3,1,1510,15022,1,0,0,3,7,1510,0,1962,0,98003,47.3304,-122.304,1510,12970,"2014","07","17",17907
310000,1,1,920,8282,1.5,0,0,3,6,920,0,1944,1980,98011,47.761,-122.214,2260,14025,"2014","12","16",17908
4e+05,2,1,700,8120,1,0,0,3,7,700,0,1927,0,98115,47.6962,-122.321,1130,5599,"2015","02","23",17909
428000,2,1.75,1980,44550,2,0,1,5,7,1280,700,1977,0,98070,47.4193,-122.444,1680,25343,"2014","11","24",17910
6e+05,3,1,1440,4300,1.5,0,0,3,8,1440,0,1929,0,98117,47.6847,-122.372,1640,4500,"2014","08","12",17911
415000,4,4,2740,8250,2,0,0,4,9,2740,0,1990,0,98042,47.3735,-122.156,2290,8250,"2015","01","26",17912
292000,3,1.75,2270,7156,1,0,0,3,7,1370,900,1948,0,98168,47.4864,-122.316,1210,7156,"2014","12","15",17914
227000,3,1.75,1680,7455,1,0,0,4,8,1680,0,1968,0,98023,47.3112,-122.378,2040,8214,"2015","02","18",17916
675000,3,2.25,2260,13209,1,0,0,3,9,2260,0,1977,0,98005,47.6385,-122.167,2820,12534,"2014","07","17",17917
397500,3,2.25,1350,980,2,0,0,3,8,1050,300,2007,0,98144,47.5998,-122.312,1350,1245,"2014","10","06",17918
206000,2,1.5,1820,8867,2,0,0,3,7,1820,0,1921,0,98168,47.4764,-122.269,1430,9288,"2014","06","18",17919
1190000,3,3.5,3380,3333,3,0,0,3,10,2800,580,2008,0,98122,47.6162,-122.288,2790,5000,"2014","07","30",17920
427500,4,2.5,2430,3249,2,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844,"2014","10","08",17922
559000,3,1.5,2070,5386,1,0,0,4,7,1140,930,1948,0,98117,47.6896,-122.374,1770,5386,"2014","06","09",17924
420000,4,1,1510,1501,1.5,0,0,3,7,1510,0,1906,0,98103,47.6526,-122.342,1560,1602,"2014","10","27",17925
282150,2,1,700,5940,1,0,0,3,7,700,0,1948,0,98133,47.7289,-122.337,1070,5995,"2014","09","22",17927
260000,3,1,1150,3090,1,0,0,3,6,1150,0,1910,0,98118,47.5506,-122.276,1150,5664,"2015","02","23",17928
1350000,3,2,2070,9600,1,0,1,3,7,1590,480,1946,0,98039,47.616,-122.239,3000,16215,"2014","08","01",17931
552000,2,1,1150,5000,1,0,0,4,7,1050,100,1924,0,98115,47.6846,-122.317,1463,4320,"2014","09","11",17932
637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.308,1600,3800,"2015","02","09",17933
215000,3,1,960,7200,1,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620,"2015","04","28",17935
590000,3,1.75,2180,6120,1,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122,"2015","02","17",17936
287000,4,2.25,2270,11997,1,0,2,4,7,1540,730,1959,0,98198,47.4095,-122.296,1920,9634,"2014","09","22",17938
580000,5,2.75,3550,9600,2,0,0,3,7,3550,0,1960,0,98033,47.6766,-122.186,3370,9600,"2014","07","17",17939
424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,98029,47.5745,-122.017,1900,4842,"2014","10","28",17940
1320000,4,3.25,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247,"2014","07","29",17942
623500,4,3,1550,3350,1,0,0,3,7,860,690,1918,2014,98107,47.6583,-122.362,1310,5000,"2014","12","18",17943
260000,2,1,570,81893,1,0,1,3,6,570,0,1936,0,98070,47.4433,-122.444,2040,115434,"2014","08","04",17944
906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441,"2015","03","11",17945
330000,3,2,1500,11233,1,0,0,3,7,1500,0,1987,0,98019,47.7279,-121.967,1580,14013,"2015","04","06",17946
290000,3,1,1470,8200,1,0,0,3,7,1040,430,1953,0,98155,47.7347,-122.302,1420,8200,"2014","11","19",17948
599950,2,1,1150,3775,1,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753,"2014","09","17",17949
