"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","mn_sold","day_sold","id"
"",2,1,1120,35500,1,0,0,5,6,1120,0,1961,0,98022,47.2411,-122.043,1680,66022,"2015","04","21",18322
"",4,2.5,2860,12394,2,0,0,3,10,2860,0,1999,0,98075,47.5832,-122.026,3070,8515,"2014","05","22",18325
"",3,2,1490,7599,1,0,0,3,7,1490,0,1990,0,98042,47.3687,-122.088,1560,7710,"2015","03","05",18326
"",3,1,1210,7175,1,0,0,3,7,1210,0,1918,0,98106,47.5339,-122.356,1640,5850,"2015","01","15",18327
"",3,1.75,2240,5657,1.5,0,2,4,8,1910,330,1941,0,98105,47.6621,-122.27,2970,5657,"2015","02","23",18328
"",3,2.5,1600,5960,2,0,2,5,8,1600,0,1910,0,98168,47.4758,-122.265,1410,13056,"2015","04","02",18330
"",4,2.5,2260,3713,2,0,0,3,9,2260,0,2003,0,98034,47.7247,-122.165,2260,3713,"2014","06","05",18332
"",3,2.5,2430,5000,2,0,0,3,8,2430,0,2001,0,98042,47.3786,-122.127,2910,5620,"2014","10","03",18340
"",4,2.5,2510,8580,2,0,0,4,8,2510,0,1991,2012,98023,47.295,-122.37,2290,7809,"2014","08","25",18344
"",3,1.75,1790,5120,1,0,0,4,6,940,850,1949,0,98106,47.5277,-122.355,1160,5120,"2014","09","24",18345
"",3,2,1640,13249,1,0,0,3,7,1640,0,1995,0,98032,47.3589,-122.281,1640,9240,"2014","11","14",18346
"",4,1,1500,11050,1,0,0,5,7,1500,0,1964,0,98058,47.4509,-122.088,1970,20800,"2014","10","24",18349
"",3,2.5,3320,12840,1,0,0,3,10,2600,720,1990,0,98075,47.5783,-121.994,3230,14933,"2015","05","01",18358
"",5,2.5,1980,10205,1,0,0,4,7,1080,900,1929,0,98115,47.699,-122.307,1310,5413,"2014","10","02",18359
"",4,1,1670,8102,1.5,0,0,3,6,1670,0,1944,0,98166,47.4692,-122.355,1310,7906,"2015","04","27",18360
"",3,2.5,2235,43560,1,0,0,5,7,990,1245,1975,0,98010,47.3326,-122.046,1460,29621,"2015","01","27",18361
"",2,1,1070,7386,1,0,0,3,6,1070,0,1949,0,98108,47.5434,-122.298,1330,6351,"2015","01","21",18362
"",4,2.5,2980,8107,2,0,0,3,9,2980,0,2000,0,98065,47.5389,-121.876,2750,7760,"2014","05","22",18364
"",3,1.75,1670,8511,1,0,0,3,7,1340,330,1985,0,98001,47.3257,-122.276,1580,7218,"2014","08","29",18365
"",5,2.25,1870,11411,1,0,0,4,8,1170,700,1961,0,98155,47.7445,-122.289,2420,10793,"2014","06","18",18370
"",2,1.75,950,15219,1,0,0,3,8,950,0,2009,0,98028,47.7723,-122.262,1560,12416,"2015","04","24",18372
"",4,3,2570,8022,1,0,0,4,8,1370,1200,1984,0,98052,47.6956,-122.099,2090,8022,"2015","02","13",18374
"",3,2.5,1600,6848,2,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.271,1700,7210,"2015","05","06",18375
"",2,1,1010,7500,1,0,0,3,7,1010,0,1941,0,98108,47.5283,-122.32,1220,6000,"2014","08","22",18377
"",3,1.5,1720,7110,1,0,0,3,8,1720,0,1955,0,98106,47.5417,-122.355,1730,6840,"2015","04","01",18378
"",3,2.5,2200,1970,2,0,0,3,9,1610,590,2008,0,98102,47.6426,-122.327,1890,3505,"2014","05","06",18379
"",3,1.5,1200,6240,1,0,0,3,8,1030,170,1952,0,98112,47.6222,-122.287,2810,6240,"2014","06","27",18388
"",3,2.25,1440,6443,2,0,0,3,7,1440,0,1995,0,98019,47.7471,-121.979,1700,6749,"2014","12","23",18395
"",4,2.75,2780,6207,2,0,0,3,8,2780,0,2001,0,98053,47.6867,-122.038,2660,5592,"2014","08","01",18396
"",4,1.75,1580,8856,2,0,0,3,7,1580,0,1979,0,98045,47.4694,-121.745,1390,9490,"2014","12","11",18397
"",4,2.25,3240,12930,2,0,0,4,9,2730,510,1968,0,98040,47.5373,-122.22,2610,12884,"2014","11","12",18401
"",4,3.5,3810,9792,2,0,0,3,9,3810,0,1938,2013,98146,47.5018,-122.38,1950,9792,"2014","06","18",18403
"",3,2,2660,257875,1,0,2,4,8,1530,1130,1976,0,98024,47.553,-121.887,1710,64033,"2015","03","02",18405
"",4,3,2400,3340,1,0,0,4,7,1200,1200,1964,0,98107,47.6646,-122.365,1520,3758,"2014","05","12",18406
"",3,2.75,2260,4000,2,0,0,4,8,1540,720,1956,0,98109,47.6435,-122.353,2120,4000,"2015","04","28",18409
"",6,4.75,5540,7200,2.5,0,2,4,11,3950,1590,1909,0,98119,47.6361,-122.366,2930,7200,"2014","12","08",18410
"",2,1.5,1300,1676,1,0,2,3,7,1300,0,1943,0,98122,47.6133,-122.308,1260,1740,"2014","06","23",18411
"",4,2,1610,5000,2,0,0,5,7,1610,0,1946,0,98117,47.6775,-122.398,1300,4950,"2014","10","20",18412
"",4,3.25,3820,24166,2,0,1,4,11,3310,510,1990,0,98040,47.5263,-122.227,2900,18786,"2014","05","08",18413
"",4,2.5,1820,11325,1,0,0,3,8,1390,430,1976,0,98166,47.4574,-122.361,1990,10802,"2015","01","12",18414
"",3,2,1560,8509,1,0,0,3,8,790,770,1969,0,98034,47.7261,-122.22,1410,7428,"2014","09","18",18421
"",2,1,870,6552,1,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,1500,6678,"2015","02","04",18422
"",3,1,1000,12000,1,0,0,3,7,1000,0,1959,0,98023,47.3321,-122.346,1490,14940,"2014","07","31",18423
"",4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,98144,47.5814,-122.312,1460,4200,"2014","08","06",18424
"",4,5.25,4670,43950,2,0,0,3,12,4670,0,1989,0,98006,47.5456,-122.126,4900,35000,"2014","06","05",18428
"",3,2,1800,5000,1,0,0,4,7,1080,720,1942,0,98115,47.6738,-122.297,1800,5000,"2014","05","05",18429
"",3,2,1010,12252,1,0,0,3,8,1010,0,1980,0,98074,47.6224,-122.045,1840,11497,"2015","03","16",18431
"",5,2.5,1660,4000,1.5,0,0,5,8,1660,0,1929,0,98109,47.6452,-122.352,1210,4000,"2014","10","16",18435
"",4,3.5,2980,2147,2.5,0,0,3,10,2490,490,2006,0,98029,47.5463,-121.995,2880,2428,"2014","10","18",18438
"",3,2,1820,7750,1,0,0,3,8,1820,0,1992,0,98023,47.3169,-122.352,2080,8084,"2015","01","09",18447
"",4,2.5,3430,42775,2,0,0,3,10,3430,0,1992,0,98077,47.765,-122.045,3190,36820,"2014","10","06",18452
"",4,2.5,3670,49658,2,0,0,3,10,3670,0,1999,0,98074,47.6219,-122.015,3040,49658,"2014","07","16",18455
"",4,3.25,4420,7850,2,1,4,3,11,3150,1270,2001,0,98008,47.572,-122.102,2760,8525,"2014","06","08",18456
"",3,1.5,1550,9126,1,0,0,5,7,1550,0,1957,0,98022,47.2012,-122,1450,9282,"2014","09","25",18457
"",3,1.5,1320,15053,1,0,0,3,7,1320,0,1979,0,98072,47.7405,-122.095,1250,13368,"2014","09","22",18468
"",2,1,900,8580,1,0,0,3,5,900,0,1918,0,98168,47.4727,-122.27,2060,6533,"2014","05","29",18469
"",2,2.5,1240,2689,2,0,0,3,7,1240,0,1986,0,98003,47.3236,-122.323,1430,3609,"2014","06","03",18471
"",5,2.25,2590,7245,1,0,0,3,8,1510,1080,1973,0,98008,47.6398,-122.111,1930,7245,"2015","02","25",18474
"",2,1,1100,2800,1,0,0,3,7,1100,0,1925,0,98119,47.6361,-122.371,1110,1673,"2015","03","17",18475
"",3,1.5,1250,7194,1,0,0,4,7,1250,0,1969,0,98034,47.7298,-122.231,1340,7242,"2014","07","30",18481
"",3,2,1530,3400,1,0,0,3,7,990,540,1907,2014,98112,47.6204,-122.296,1880,4212,"2014","08","06",18486
"",3,3,1380,1081,3,0,0,3,8,1380,0,2005,0,98107,47.6692,-122.39,1390,1140,"2014","10","15",18489
"",3,1.5,1470,4480,1,0,0,4,7,1130,340,1918,0,98105,47.6693,-122.291,2120,4480,"2015","05","07",18495
"",4,2.25,2500,8866,2,0,0,4,9,2500,0,1987,0,98007,47.6604,-122.146,2630,8847,"2014","07","01",18496
"",3,1,920,8400,1,0,0,3,7,920,0,1963,0,98032,47.3771,-122.287,1260,8400,"2014","12","23",18499
"",2,0.75,550,7980,1,0,0,3,5,550,0,1952,0,98146,47.511,-122.348,1330,7980,"2014","07","15",18509
"",3,2.25,1960,1585,2,0,0,3,7,1750,210,2003,0,98118,47.5414,-122.288,1760,1958,"2014","07","30",18511
"",4,3.5,3160,4200,2,0,4,3,8,2180,980,1999,0,98144,47.5963,-122.292,2180,5200,"2015","04","17",18513
"",3,1.75,1550,7410,1.5,0,0,5,7,1550,0,1944,0,98178,47.4951,-122.237,1250,7467,"2014","08","18",18514
"",3,1.75,2520,4534,1,0,0,5,9,1460,1060,1954,0,98199,47.6381,-122.401,1870,5023,"2014","09","19",18517
"",4,3.5,3310,21050,2,0,0,5,9,2400,910,1992,0,98027,47.5197,-122.041,2260,23400,"2014","07","10",18521
"",4,2.75,2220,5310,1,0,0,5,7,1170,1050,1951,0,98144,47.5801,-122.294,1540,4200,"2015","03","30",18522
"",3,2.5,2950,6545,2,0,0,3,8,2950,0,2003,0,98059,47.4828,-122.139,2400,6550,"2015","02","25",18527
"",4,2,1700,6025,1,0,0,3,6,1700,0,1978,0,98002,47.3029,-122.221,1320,5956,"2014","05","20",18529
"",4,2,2260,8457,2,0,0,3,9,2260,0,1992,0,98074,47.6251,-122.03,2410,7713,"2014","07","17",18534
"",2,1,1160,5000,1,0,0,4,8,1160,0,1937,0,98117,47.6865,-122.399,1750,5000,"2014","05","16",18535
"",3,1,1230,7020,1,0,0,3,7,1090,140,1924,0,98116,47.5719,-122.39,1390,5850,"2014","10","21",18539
"",3,2,2510,5200,1,0,0,5,8,1470,1040,1925,0,98106,47.5631,-122.366,990,5400,"2015","02","25",18540
"",2,2,1540,54450,2,0,0,3,7,1540,0,1983,0,98053,47.638,-121.953,2280,29918,"2014","05","30",18541
"",3,1.75,1950,8712,1,0,0,3,7,1950,0,1960,0,98055,47.4391,-122.189,1820,11520,"2014","06","27",18547
"",4,2.75,2410,5650,1.5,0,0,5,8,2070,340,1909,0,98116,47.5651,-122.391,1960,5650,"2015","03","12",18549
"",3,2.5,1540,1614,3,0,0,3,8,1470,70,2008,0,98103,47.6961,-122.341,1540,1418,"2014","05","08",18552
"",3,1.5,1740,21980,1,0,0,4,7,1740,0,1973,0,98042,47.3644,-122.132,1400,16100,"2015","04","16",18554
"",3,2.5,2070,4697,2,0,0,3,7,2070,0,2002,0,98065,47.5307,-121.875,2230,4437,"2014","09","22",18562
"",3,2.5,2360,9938,1,0,0,3,8,1690,670,1987,0,98027,47.5374,-122.053,2280,9626,"2014","07","28",18563
"",4,1,1220,7980,1.5,0,0,3,6,1220,0,1944,0,98178,47.4924,-122.237,1210,7920,"2015","03","04",18566
"",3,1,1220,6719,1,0,0,3,6,1220,0,1953,0,98198,47.4187,-122.329,1580,7200,"2015","03","04",18567
"",4,3,2890,6885,1,0,0,3,7,1590,1300,1945,2015,98115,47.6763,-122.282,2180,6885,"2014","07","01",18576
"",3,2.25,1410,7290,1,0,0,3,7,940,470,1980,0,98118,47.5396,-122.274,1550,7375,"2014","09","26",18578
"",5,2.5,2510,10240,1,0,0,4,8,1410,1100,1984,0,98059,47.4732,-122.141,2170,10500,"2015","04","17",18583
"",3,1.5,1760,4880,1.5,0,3,3,8,1290,470,1928,0,98136,47.5334,-122.388,1840,4998,"2014","09","19",18584
"",3,1.5,1180,7384,1,0,0,5,7,1180,0,1959,0,98032,47.3838,-122.287,1150,7455,"2014","08","28",18588
"",3,2.25,1560,8570,1,0,0,5,7,1080,480,1977,0,98004,47.6155,-122.21,2660,9621,"2015","01","28",18589
"",3,2,1750,9000,1.5,0,0,4,5,1750,0,1936,0,98133,47.7489,-122.35,1830,8100,"2015","03","20",18599
"",2,1,2410,5930,2,0,0,3,9,1930,480,2007,0,98116,47.5657,-122.395,1540,5892,"2014","12","16",18600
"",3,1.75,1240,10361,1,0,0,3,6,1240,0,1987,0,98042,47.37,-122.151,1240,8834,"2014","11","26",18601
"",5,2.75,2770,6116,1,0,0,3,7,1490,1280,1979,0,98168,47.4847,-122.291,1920,6486,"2014","12","01",18603
"",4,1.75,2800,5400,1,0,0,3,9,1400,1400,1924,2006,98115,47.6803,-122.313,1490,5400,"2014","09","05",18604
"",4,2.5,2010,12085,2,0,0,3,8,2010,0,1986,0,98042,47.3406,-122.057,1910,12133,"2014","08","22",18612
"",5,3.5,2310,5249,2,0,0,3,8,1560,750,2000,0,98118,47.5463,-122.272,1900,7296,"2015","04","15",18614
"",4,1.75,2790,17476,1,0,2,3,7,1450,1340,1956,0,98166,47.4556,-122.369,2790,16401,"2014","07","08",18618
"",4,1,1430,5909,1,0,0,3,6,1070,360,1947,0,98155,47.7623,-122.313,1460,8433,"2015","01","21",18621
"",5,3.5,2450,8193,2,0,0,3,9,2450,0,2005,0,98028,47.7721,-122.241,2310,8193,"2015","01","14",18622
"",4,3,1820,8261,1,0,0,3,7,1420,400,1969,0,98034,47.7197,-122.219,1920,7961,"2014","10","14",18623
"",3,1.5,1750,7000,2,0,0,3,8,1750,0,1983,0,98023,47.3108,-122.346,1840,9305,"2014","09","08",18628
"",4,3.25,2850,4800,2.5,0,0,5,10,2700,150,1905,0,98112,47.6292,-122.312,2850,4800,"2014","08","11",18632
"",4,2.75,2460,3600,2,0,0,3,8,1640,820,1907,2007,98122,47.6093,-122.297,1890,3600,"2015","04","16",18633
"",2,1,1100,7323,1,0,0,3,7,780,320,1982,0,98023,47.2874,-122.37,1410,7227,"2014","11","20",18636
"",3,2,1200,9566,1,0,0,3,7,1200,0,1995,0,98001,47.2649,-122.252,1590,9518,"2014","06","03",18638
"",3,2.75,1690,5763,1,0,0,5,7,1180,510,1985,0,98011,47.7336,-122.202,1560,7518,"2014","10","29",18640
"",5,1.75,2190,7500,1,0,0,3,7,1290,900,1979,0,98133,47.7766,-122.355,1790,8820,"2015","04","27",18643
"",4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,98118,47.5348,-122.268,1470,5934,"2014","07","10",18645
"",1,1,1310,8667,1.5,0,0,1,6,1310,0,1918,0,98122,47.6059,-122.313,1130,4800,"2014","12","16",18646
"",4,1.75,1940,6909,1,0,0,4,7,970,970,1941,0,98133,47.7108,-122.352,1460,6906,"2014","05","20",18649
"",3,2.25,2090,45535,1,0,2,5,8,1280,810,1952,0,98006,47.5538,-122.191,3090,12889,"2014","10","10",18652
"",3,1.25,2400,6653,3,0,2,3,11,2400,0,1992,0,98122,47.6019,-122.29,1910,6653,"2014","11","18",18656
"",6,3,2480,9720,2,0,0,3,8,2480,0,1972,0,98007,47.6127,-122.145,2480,9200,"2015","01","30",18657
"",4,2.75,2420,10200,1,0,0,3,8,1220,1200,1962,0,98034,47.72,-122.236,2240,9750,"2015","01","02",18659
"",2,1,1890,4700,1,0,0,4,7,1030,860,1928,0,98107,47.6747,-122.391,2150,4700,"2015","01","12",18660
"",3,1,1970,22144,1,0,0,4,7,1970,0,1970,0,98065,47.5234,-121.841,1970,13500,"2014","06","25",18663
"",4,1.5,1870,7220,2,0,0,3,7,1870,0,1956,0,98155,47.77,-122.319,1550,7592,"2014","08","07",18669
"",3,3,1520,4080,2,0,0,5,7,1520,0,1948,0,98144,47.572,-122.29,1320,4080,"2015","02","10",18670
"",5,3,3070,8474,2,0,0,3,9,3070,0,2011,0,98033,47.6852,-122.184,3070,8527,"2014","10","21",18671
"",2,2.25,2320,9300,1.5,0,4,5,9,1920,400,1937,0,98115,47.681,-122.273,2790,9300,"2014","10","15",18676
"",3,2.25,1730,10030,1,0,0,4,8,1730,0,1985,0,98023,47.3108,-122.345,2090,8823,"2014","10","23",18680
"",3,1.75,2060,5721,1,0,2,3,9,1140,920,1964,0,98136,47.5268,-122.388,2060,8124,"2014","08","20",18681
"",3,1.5,1030,8223,1,0,0,4,7,1030,0,1952,0,98148,47.4282,-122.331,1460,9463,"2014","09","08",18682
"",3,1.75,1210,7350,1,0,0,3,7,1210,0,1977,0,98033,47.7,-122.172,1610,7313,"2015","04","24",18684
"",4,2.25,2620,8100,1,0,0,4,7,1550,1070,1964,0,98166,47.4564,-122.351,1650,8100,"2014","10","27",18685
"",3,1,1860,44431,1,0,0,4,6,1860,0,1947,0,98074,47.6057,-122.038,2000,44431,"2015","03","26",18686
"",4,2,1590,9100,1,0,0,3,7,1040,550,1967,2014,98058,47.4465,-122.156,1670,9100,"2014","09","09",18692
"",4,1.75,2230,7957,1,0,0,4,7,2230,0,1967,0,98008,47.5859,-122.122,2230,8040,"2014","09","15",18693
"",3,1.75,2390,30409,1,0,0,3,7,1560,830,1953,0,98168,47.4789,-122.296,1750,13500,"2014","11","07",18698
"",5,2.75,2060,8906,1,0,0,4,7,1220,840,1978,0,98118,47.5358,-122.289,1840,8906,"2014","07","24",18700
"",4,2.5,2680,8778,2,0,0,4,8,2680,0,1977,0,98006,47.5516,-122.161,2680,10020,"2014","11","19",18701
"",4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,0,98115,47.6968,-122.3,1990,7379,"2014","10","14",18702
"",6,1.75,2230,10080,1,0,0,3,7,1390,840,1969,0,98034,47.7089,-122.201,2110,8475,"2015","03","24",18705
"",3,2.5,1680,11193,2,0,0,3,8,1680,0,1984,0,98058,47.4482,-122.125,2080,8084,"2014","05","28",18713
"",5,1.75,2120,8625,1,0,0,3,7,1200,920,1959,0,98008,47.6118,-122.131,1930,8625,"2014","08","25",18715
"",3,2.75,2380,5572,2,0,4,3,9,1930,450,1939,0,98105,47.6626,-122.271,3370,5500,"2014","07","28",18716
"",4,2.5,3120,49456,2,1,4,4,9,2590,530,1974,1989,98198,47.3535,-122.323,2030,32181,"2014","10","28",18723
"",5,1.75,1250,10530,1,0,0,4,7,1250,0,1966,0,98007,47.6101,-122.138,1560,8190,"2014","05","19",18733
"",4,1.5,1820,22814,1.5,0,0,3,7,1820,0,1920,0,98125,47.7321,-122.296,1770,9150,"2014","12","20",18734
"",2,1,970,5500,1,0,0,3,7,970,0,1956,0,98118,47.556,-122.291,1180,6000,"2014","06","24",18739
"",3,2.5,2520,10175,1,0,0,3,8,1630,890,1979,0,98027,47.5652,-122.089,2220,8388,"2015","04","06",18741
"",2,2,1360,4688,1,0,0,3,7,780,580,1944,0,98115,47.6874,-122.315,1340,4750,"2014","05","18",18742
"",3,2.25,1620,6000,1,0,0,3,7,1280,340,1998,0,98002,47.2835,-122.2,1710,6318,"2015","03","02",18743
"",4,2,2120,11479,1,0,0,4,7,1060,1060,1940,0,98125,47.7084,-122.303,1540,11000,"2014","06","20",18744
"",4,1.75,2700,6000,1,0,0,4,8,1450,1250,1953,0,98199,47.6539,-122.395,2080,6000,"2014","11","25",18745
"",3,1.5,1370,10317,1.5,0,0,3,6,1370,0,1958,0,98168,47.4731,-122.298,1370,9884,"2015","04","09",18746
"",3,2,1540,10410,1,0,0,4,7,1540,0,1967,0,98198,47.3662,-122.315,1590,7725,"2014","12","29",18748
"",3,1.75,1800,7210,1,0,0,3,7,1370,430,1976,0,98072,47.7346,-122.17,1820,8100,"2015","05","01",18754
"",3,1,1180,3600,1.5,0,0,3,7,1180,0,1926,0,98112,47.6337,-122.28,1900,3600,"2014","10","16",18756
"",3,1.5,1830,4000,1,0,0,4,7,1350,480,1910,0,98119,47.6453,-122.371,1570,3672,"2014","07","10",18758
"",3,2,1660,10000,1,0,0,4,7,1010,650,1961,0,98005,47.5852,-122.174,2020,9720,"2015","02","23",18762
"",3,2.5,1880,7000,2,0,0,3,8,1880,0,1993,0,98031,47.4206,-122.184,1880,7000,"2014","06","12",18772
"",3,2.75,2180,7519,1,0,0,4,7,1310,870,1981,0,98052,47.6959,-122.125,1510,7107,"2014","06","02",18775
"",2,1,670,5600,1,0,0,3,6,670,0,1903,0,98108,47.5498,-122.304,1960,7176,"2014","07","17",18779
"",3,2.75,2200,14925,1,0,0,3,6,1100,1100,1982,0,98053,47.6606,-122.059,1520,14212,"2014","05","22",18782
"",3,1.75,1300,2446,1,0,3,3,8,880,420,1961,0,98122,47.6071,-122.285,2440,5051,"2014","09","15",18784
"",2,1,720,4592,1,0,0,4,6,720,0,1943,0,98199,47.6534,-122.404,1030,5816,"2014","11","20",18785
"",3,2.5,2180,37042,2,0,0,3,9,2180,0,1998,0,98077,47.722,-122.026,2880,32688,"2015","03","20",18786
"",5,1.75,2100,7347,1,0,0,3,7,1070,1030,1981,0,98028,47.7751,-122.268,2170,9418,"2015","04","28",18789
"",4,2.75,2530,14178,2,0,0,3,8,2530,0,1997,0,98019,47.737,-121.955,2530,14055,"2014","07","08",18796
"",3,1,1530,2400,1,0,0,4,7,890,640,1928,0,98103,47.6543,-122.354,1240,2400,"2015","04","17",18799
"",5,2.25,2400,13450,1,0,0,5,7,1200,1200,1957,0,98008,47.6007,-122.117,1950,10361,"2015","03","27",18801
"",4,3.25,3900,40962,2,0,0,3,10,3900,0,1991,0,98053,47.683,-122.063,1730,11775,"2014","08","05",18807
"",3,1.75,3160,76230,1,0,0,4,8,2160,1000,1978,0,98001,47.274,-122.287,1990,45789,"2014","07","09",18808
"",3,1.75,1440,7200,1,0,0,3,7,1440,0,1986,0,98188,47.4473,-122.284,1640,9167,"2015","04","10",18809
"",3,2.5,2120,7401,2,0,0,3,8,2120,0,1989,0,98029,47.5781,-122.018,2010,7972,"2015","04","17",18811
"",3,1.75,3140,8571,1,0,0,4,8,1670,1470,1985,0,98023,47.3074,-122.337,2590,7949,"2014","07","10",18813
"",4,2.5,2410,6440,1,0,0,3,8,1550,860,1974,0,98034,47.7153,-122.191,2330,6938,"2015","01","28",18814
"",4,2.25,2190,4080,2,0,0,3,8,1800,390,1918,0,98119,47.6425,-122.358,2100,4080,"2014","06","18",18815
"",4,1.75,2190,5060,1,0,0,3,7,1190,1000,1950,0,98116,47.5846,-122.387,1510,4600,"2015","05","07",18816
"",3,1.75,1880,16239,1,0,0,3,7,880,1000,1922,0,98115,47.7004,-122.304,1260,7528,"2014","08","21",18818
"",3,2.25,1760,16418,1,0,0,3,7,1190,570,1990,0,98053,47.6525,-121.985,2260,20747,"2015","01","21",18822
"",5,2.75,3170,7062,2,0,0,3,9,3170,0,2014,0,98074,47.5937,-122.061,3210,6891,"2014","09","03",18830
"",2,1.75,1640,6750,1,0,0,4,8,1340,300,1939,0,98125,47.7068,-122.308,1760,7490,"2015","02","11",18834
"",4,1,1440,7215,1.5,0,0,3,7,1440,0,1969,0,98034,47.7133,-122.212,1150,7215,"2014","10","16",18836
"",3,1,1120,8576,1,0,0,3,6,1120,0,1943,0,98178,47.4896,-122.248,1050,8812,"2014","10","17",18838
"",2,1.75,1350,4023,1,0,0,3,7,1350,0,2005,0,98038,47.3493,-122.023,1370,3570,"2015","05","01",18842
"",3,2.5,1660,5250,2,0,0,4,8,1660,0,1988,0,98003,47.3541,-122.3,1630,5505,"2015","02","09",18848
"",2,2.25,2910,6110,2,0,2,4,9,2910,0,1985,0,98136,47.5279,-122.387,2090,5763,"2015","03","12",18851
"",5,1.75,2040,5280,1,0,0,4,7,1020,1020,1961,0,98007,47.5941,-122.144,1720,7344,"2014","11","19",18858
"",4,1.75,2000,10890,1,0,0,4,7,1390,610,1961,0,98003,47.3203,-122.321,1520,9250,"2014","10","09",18860
"",5,2.25,2690,10800,1,0,3,4,8,2020,670,1956,0,98040,47.5821,-122.247,3380,9134,"2015","03","23",18867
"",4,2,1890,5188,1.5,0,0,4,7,1670,220,1940,0,98105,47.6633,-122.287,1800,4848,"2014","08","19",18868
"",6,3.25,3140,14923,2,0,0,3,10,3140,0,1991,0,98006,47.5411,-122.133,2980,10758,"2014","11","04",18869
"",3,2.5,2910,17172,2,0,0,3,10,2910,0,1989,0,98003,47.2789,-122.331,2910,20048,"2014","05","14",18871
"",4,2.25,2140,8800,2,0,0,4,7,2140,0,1963,0,98032,47.3655,-122.291,2060,9790,"2015","01","05",18873
"",4,1.75,1810,7700,1,0,0,5,8,1390,420,1977,0,98033,47.6976,-122.169,2080,7700,"2014","08","11",18880
"",3,2.5,1360,5754,2,0,0,3,7,1360,0,1994,0,98030,47.3645,-122.183,1360,7050,"2014","11","05",18881
"",3,2.5,2400,97138,2,0,0,5,8,2400,0,1983,0,98077,47.7361,-122.046,2230,54450,"2014","09","05",18885
"",3,3.25,1210,941,2,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,"2014","07","26",18889
"",3,2,1440,3900,1,0,0,3,8,1440,0,2002,0,98053,47.7022,-122.021,1350,3900,"2014","10","28",18892
"",4,1.5,2120,46173,2,0,0,3,7,2120,0,1974,0,98053,47.6503,-121.968,2000,46173,"2015","05","08",18895
"",3,1,1020,6000,1,0,0,3,5,1020,0,1900,0,98027,47.5281,-122.031,2070,7200,"2014","08","04",18898
"",1,1,670,1800,1,0,0,5,6,670,0,1905,0,98103,47.654,-122.35,1330,3360,"2015","03","23",18904
"",4,1,2420,15520,2,0,0,4,7,2420,0,1945,0,98006,47.5744,-122.137,1630,9965,"2014","07","21",18905
"",3,1,1000,7800,1,0,0,4,6,860,140,1930,0,98125,47.7098,-122.283,1700,7800,"2014","10","09",18906
"",4,2.5,2800,5368,2,0,0,3,8,2800,0,2003,0,98074,47.6076,-122.053,2790,5368,"2014","08","19",18908
"",3,1,940,11055,1.5,0,0,4,7,940,0,1959,0,98032,47.3732,-122.295,1420,9100,"2014","11","13",18909
"",4,2.5,3070,34412,1,0,3,4,9,2070,1000,1950,0,98039,47.64,-122.24,3780,27940,"2014","06","16",18913
"",3,1,1320,7155,1,0,0,4,6,1320,0,1961,0,98002,47.2857,-122.22,1070,8100,"2014","09","19",18916
"",3,1.75,1470,5000,1.5,0,0,5,7,1470,0,1900,0,98107,47.6755,-122.369,1530,5000,"2014","08","18",18917
"",3,1.75,1480,8009,1,0,0,3,7,980,500,1980,0,98032,47.3657,-122.28,1790,7678,"2014","08","25",18918
"",3,1.75,1540,12446,1,0,0,5,8,1540,0,1967,0,98027,47.5172,-122.027,1330,11508,"2014","05","21",18921
"",2,1,1396,111949,1,0,0,3,7,1396,0,1940,1997,98053,47.6374,-122.007,2020,111949,"2014","05","21",18926
"",4,2,1780,12161,1,0,0,5,7,1160,620,1950,0,98155,47.7746,-122.323,1780,8170,"2015","04","15",18929
"",3,2.5,1484,1761,3,0,0,3,7,1484,0,2003,0,98115,47.6844,-122.317,1484,4320,"2014","09","04",18931
"",4,2.5,2040,8076,2,0,0,3,7,2040,0,1994,0,98042,47.3691,-122.074,2040,8408,"2014","09","16",18935
"",3,1,980,2490,2,0,0,4,6,980,0,1969,0,98092,47.317,-122.182,980,3154,"2014","11","29",18940
"",3,1.75,1980,7000,1,0,0,4,8,1360,620,1977,0,98058,47.4442,-122.129,1880,7200,"2014","08","06",18941
"",2,1,860,5400,1,0,0,4,5,860,0,1953,0,98056,47.492,-122.171,960,5400,"2014","10","15",18943
"",3,1.75,1850,5100,1,0,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100,"2014","07","09",18944
"",4,1.75,2250,8458,1,0,0,3,8,1450,800,1954,0,98136,47.5235,-122.383,1950,7198,"2014","12","29",18952
"",5,2,2940,5500,2,0,0,4,9,2340,600,1909,0,98102,47.6466,-122.321,2940,5500,"2014","11","24",18956
"",2,2,1140,12000,1,0,0,3,6,1140,0,1943,0,98027,47.5277,-122.031,1880,6125,"2014","12","24",18961
